id,order
20163221113209-681,11445
20163207033204-552,11446
20154120124135-151,11447
20150623100627-640,11448
20153213023217-245,11449
20152711012753-900,11450
20154509094553-399,11451
20162109092105-514,11452
20151824101801-394,11453
20164715074726-709,11454
20151511021500-100,11455
20155808065847-228,11456
20151518111514-302,11457
20151828101809-77,11458
20150824010854-116,11459
20155023055033-43,11460
20160513050544-449,11461
20153120113110-127,11462
20152414102424-455,11463
20165917025915-93,11464
20160914030941-510,11465
20151911121920-18,11466
20150227080211-917,11467
20153419093456-231,11468
20153128093141-492,11469
20163606053608-676,11470
20154918094950-334,11471
20154814114836-107,11472
20154814124812-370,11473
20152831112827-980,11474
20155524015550-153,11475
20151220031238-653,11476
20161627071634-831,11477
20152919032901-939,11478
20155807035829-958,11479
20154112054153-889,11480
20165502085536-548,11481
20151918051942-906,11482
20155425085416-230,11483
20165115015131-941,11484
20151120071128-12,11485
20161303071359-778,11486
20162517022548-55,11487
20155707125720-872,11488
20150329090346-314,11489
20154107034113-933,11490
20160628010622-708,11491
20154621104644-804,11492
20153417073441-185,11493
20165323025354-643,11494
20155418035409-213,11495
20152225072221-988,11496
20155806045854-862,11497
20162008032035-93,11498
20162628012645-838,11499
20154805094821-285,11500
20154807114828-767,11501
20165703075716-246,11502
20155011035028-722,11503
20150617110631-315,11504
20163211063203-861,11505
20151331121322-413,11506
20150024070035-193,11507
20164207014227-413,11508
20151516021538-697,11509
20150911110911-657,11510
20151621021621-233,11511
20153316093326-533,11512
20151001081035-840,11513
20162004032010-677,11514
20154508064514-321,11515
20154914064929-693,11516
20163208063215-114,11517
20165727085748-96,11518
20161924091953-788,11519
20164425014459-246,11520
20151024071035-474,11521
20151206021222-166,11522
20152110012138-982,11523
20151620081616-194,11524
20165515085521-147,11525
20160221120204-494,11526
20150712110758-964,11527
20165227115247-386,11528
20160724030743-485,11529
20153919093903-980,11530
20161024061019-619,11531
20155729095744-69,11532
20153221083202-709,11533
20150730090704-697,11534
20155704115705-937,11535
20152721052714-57,11536
20151817061809-267,11537
20150627100623-876,11538
20165108045156-8,11539
20165418025416-407,11540
20152924082925-762,11541
20152031112032-226,11542
20160818120830-969,11543
20154828054821-232,11544
20152213062229-308,11545
20160425060459-898,11546
20151513031531-524,11547
20154114104136-340,11548
20165310015358-208,11549
20152425102452-494,11550
20152118112126-133,11551
20151121061101-398,11552
20163526093529-818,11553
20161212111209-517,11554
20160526090513-641,11555
20150319120359-872,11556
20163905023927-778,11557
20165713075714-669,11558
20153229043223-757,11559
20161429081448-237,11560
20153122033132-26,11561
20165310065330-513,11562
20150427070435-716,11563
20151820041859-498,11564
20163827113811-704,11565
20155429065426-663,11566
20153730093759-512,11567
20153511083503-854,11568
20154113014112-34,11569
20153818123834-739,11570
20163416083430-696,11571
20155319015328-845,11572
20151714041736-450,11573
20153118083132-731,11574
20154319034347-45,11575
20155815075852-802,11576
20152513092510-289,11577
20155305075315-881,11578
20155518075540-451,11579
20151308021340-431,11580
20151823101829-571,11581
20164327034332-904,11582
20150231040229-915,11583
20152027022010-274,11584
20154615114641-613,11585
20151430091428-176,11586
20165021055052-804,11587
20152219062245-400,11588
20154911124911-42,11589
20151210021211-711,11590
20150913020924-298,11591
20153610123607-900,11592
20162201072229-587,11593
20163403113455-110,11594
20150016110047-767,11595
20154403054444-186,11596
20163928063951-900,11597
20165317045355-184,11598
20154624094652-547,11599
20160321100355-666,11600
20154803054807-805,11601
20155303015353-82,11602
20155929035912-82,11603
20152007052008-382,11604
20155105095158-83,11605
20165412095424-770,11606
20153605033603-700,11607
20160027080047-691,11608
20150426100437-616,11609
20150625090635-281,11610
20155012045013-236,11611
20151611081647-123,11612
20153605083616-232,11613
20162829102832-993,11614
20163205053259-523,11615
20151426111436-939,11616
20165727045724-857,11617
20155309115321-822,11618
20152529102554-390,11619
20154913064951-829,11620
20150110120122-92,11621
20161624111602-236,11622
20152620072611-980,11623
20161101011144-757,11624
20164208054257-957,11625
20150119060114-461,11626
20150903100923-178,11627
20151027121014-341,11628
20162201092241-252,11629
20165821105822-758,11630
20155724075753-122,11631
20163901113901-478,11632
20152516032549-968,11633
20154024104023-492,11634
20151929091952-892,11635
20165227105255-44,11636
20153231033254-723,11637
20151914041956-918,11638
20153810023830-241,11639
20151312011358-106,11640
20152231122245-86,11641
20150228060241-909,11642
20150121070130-958,11643
20161210081211-622,11644
20155226015215-356,11645
20163930053919-100,11646
20154211024216-713,11647
20164822024841-856,11648
20154020094036-474,11649
20165813095855-515,11650
20151828081852-46,11651
20150321090310-782,11652
20163408033447-499,11653
20150831020845-212,11654
20151821121835-92,11655
20161821041838-376,11656
20164828094844-150,11657
20153828043838-890,11658
20155119115106-194,11659
20151513031558-201,11660
20164024044023-335,11661
20153217073227-687,11662
20160023010029-342,11663
20154717064700-258,11664
20162910062924-412,11665
20155815115803-87,11666
20160102100100-190,11667
20153012093056-795,11668
20150917090944-991,11669
20160216120217-89,11670
20153501063526-413,11671
20155724015712-546,11672
20161625011652-798,11673
20164318124333-137,11674
20152726082705-702,11675
20162115012102-974,11676
20153320013348-524,11677
20162104052105-700,11678
20155914055929-631,11679
20154209024222-720,11680
20155318125311-887,11681
20152213052204-177,11682
20154910074955-143,11683
20153703103703-319,11684
20162310112323-360,11685
20165706095759-373,11686
20155511115532-317,11687
20153310023331-588,11688
20153918063928-963,11689
20152609092656-305,11690
20151631011605-555,11691
20154402044449-102,11692
20155602115634-803,11693
20161412101405-336,11694
20161027081043-829,11695
20153228023253-625,11696
20162706112755-51,11697
20150609050606-751,11698
20153121123155-556,11699
20152912012942-33,11700
20161727111744-65,11701
20160209020253-124,11702
20152525082524-985,11703
20162717072748-138,11704
20163516093506-864,11705
20150817090808-166,11706
20161215091208-428,11707
20161005111035-350,11708
20164709124719-876,11709
20150413030425-582,11710
20161501011537-593,11711
20150129070111-412,11712
20153417013432-450,11713
20162407102452-40,11714
20165902085943-495,11715
20153410013458-539,11716
20160707080752-614,11717
20152312032331-150,11718
20155805015812-89,11719
20162625082631-18,11720
20165311065310-895,11721
20153911053918-572,11722
20154809024806-695,11723
20153805113817-385,11724
20153418033400-202,11725
20150002080040-921,11726
20154623044637-268,11727
20153510063507-937,11728
20150311070357-437,11729
20153405073417-472,11730
20150716080715-573,11731
20154118074141-911,11732
20153907083929-200,11733
20161822031846-886,11734
20165903125938-222,11735
20150625080634-901,11736
20163010013041-841,11737
20164712084701-558,11738
20163522073549-627,11739
20152315032358-764,11740
20164403084435-190,11741
20164326044311-14,11742
20162425012407-597,11743
20151415111423-26,11744
20163020053033-986,11745
20154606054652-198,11746
20150315070341-687,11747
20154311064355-564,11748
20152601072603-870,11749
20150315030315-306,11750
20154619084642-464,11751
20152228082226-837,11752
20154712044710-632,11753
20154102114150-147,11754
20151614011644-131,11755
20164502064542-349,11756
20155825015845-391,11757
20155223085229-650,11758
20164831024800-307,11759
20164115064144-56,11760
20153418013453-612,11761
20161823071825-24,11762
20154314114358-787,11763
20155101015153-997,11764
20154430084412-385,11765
20154316104315-699,11766
20153831053859-551,11767
20160121120116-428,11768
20164815074804-525,11769
20164014014005-279,11770
20165001015020-452,11771
20154206114227-195,11772
20153812113808-572,11773
20152320082328-24,11774
20150925090935-77,11775
20150516020543-403,11776
20165809065806-734,11777
20153705033742-285,11778
20154908024907-710,11779
20150115090108-931,11780
20151421011406-571,11781
20153731043749-62,11782
20150214040259-301,11783
20154428054406-629,11784
20152801112834-707,11785
20152715082716-327,11786
20152418062431-881,11787
20162930112931-312,11788
20155726085725-991,11789
20164122014115-611,11790
20154101104121-957,11791
20152105032151-320,11792
20164210044205-605,11793
20154022104023-25,11794
20150431070451-890,11795
20151511021550-3,11796
20163921103916-658,11797
20151609011606-651,11798
20150129040119-274,11799
20163805083817-539,11800
20155508045555-761,11801
20152910102951-587,11802
20164416084421-646,11803
20153515023544-186,11804
20155606025608-621,11805
20162123112132-594,11806
20155629085629-560,11807
20162923082924-53,11808
20165123015116-90,11809
20152918092911-868,11810
20151307091313-62,11811
20152811012806-340,11812
20165915045935-33,11813
20154423124414-291,11814
20160716100719-926,11815
20150214010242-372,11816
20152529032546-113,11817
20150728020733-878,11818
20155410065428-222,11819
20152327042320-323,11820
20162826112800-633,11821
20163317033309-985,11822
20151108041144-494,11823
20155329055314-780,11824
20150201030222-313,11825
20161126061112-93,11826
20152316062304-669,11827
20154302084310-559,11828
20153220043207-952,11829
20165302025337-554,11830
20160503010513-655,11831
20150519100522-649,11832
20155925065903-336,11833
20155709055722-994,11834
20154201074239-730,11835
20164220114233-678,11836
20152707122725-774,11837
20150727090731-933,11838
20154420114457-164,11839
20154001034019-109,11840
20163110023151-350,11841
20153831073831-305,11842
20160210100239-919,11843
20154508064542-87,11844
20155218065202-828,11845
20151412051445-249,11846
20152901022909-746,11847
20152402102451-539,11848
20165830095817-828,11849
20162624092628-245,11850
20165824015826-892,11851
20154718104700-129,11852
20164801124812-623,11853
20152602062632-579,11854
20154220014207-265,11855
20162611022632-833,11856
20153214113220-700,11857
20155301085350-513,11858
20152423062407-315,11859
20155118025117-248,11860
20152405072434-384,11861
20151307081304-762,11862
20154506124552-825,11863
20151202081232-209,11864
20154306114333-217,11865
20153922083950-986,11866
20165509045552-790,11867
20163113113125-623,11868
20155823075804-719,11869
20153615033644-309,11870
20155709105753-588,11871
20155518045508-953,11872
20161613071642-414,11873
20155210085237-852,11874
20161316021330-994,11875
20154019064018-400,11876
20164111064145-65,11877
20151008041054-232,11878
20154312084309-917,11879
20152915102957-182,11880
20160611020625-594,11881
20154814054845-507,11882
20153703063712-927,11883
20153829033806-731,11884
20152622032605-762,11885
20152117102116-550,11886
20155113015107-173,11887
20154006104030-674,11888
20154230024256-985,11889
20161503051539-698,11890
20154922094931-619,11891
20154728104715-168,11892
20150306010334-471,11893
20165225065205-339,11894
20154703044730-915,11895
20154809094821-459,11896
20150608020615-373,11897
20163819113814-30,11898
20160902060913-100,11899
20155919075936-653,11900
20154626024658-526,11901
20164419034459-634,11902
20163705043757-803,11903
20165508115524-616,11904
20155308115357-769,11905
20150628100625-400,11906
20150513120538-827,11907
20154426094449-685,11908
20151412041451-938,11909
20154716014721-665,11910
20164502074543-744,11911
20151921121946-323,11912
20155703105737-721,11913
20155424015402-348,11914
20164524054546-352,11915
20152712092742-702,11916
20163026043006-545,11917
20150831070819-751,11918
20161709071754-131,11919
20153707043701-568,11920
20165124125143-418,11921
20155301025312-741,11922
20160016110018-914,11923
20151701101744-794,11924
20162527072544-542,11925
20151920111927-365,11926
20155011125022-437,11927
20155319065307-9,11928
20152604012628-0,11929
20152207062203-49,11930
20151405081403-596,11931
20152106032107-288,11932
20163016013050-842,11933
20162913062957-364,11934
20163625123605-732,11935
20150327120333-393,11936
20153223103220-58,11937
20155310035300-564,11938
20155212055201-823,11939
20151104041141-688,11940
20150704090726-900,11941
20150205080233-879,11942
20165607035640-916,11943
20154026104010-209,11944
20153522013550-778,11945
20155025125055-97,11946
20150110040142-327,11947
20155127125107-814,11948
20155930105916-30,11949
20161407111441-721,11950
20162629102630-517,11951
20152629032602-475,11952
20165710045751-51,11953
20151323011308-91,11954
20160629010655-660,11955
20150817040808-175,11956
20151326101304-475,11957
20153503093523-191,11958
20165411085422-942,11959
20153708043726-871,11960
20163701123703-15,11961
20162424072444-868,11962
20154924064932-969,11963
20152318082312-652,11964
20164916104937-295,11965
20153219113208-837,11966
20160226020252-343,11967
20153013063054-124,11968
20154301064333-561,11969
20155025115054-532,11970
20162812042818-533,11971
20150603120637-228,11972
20154806014849-43,11973
20151418061414-150,11974
20152719032730-548,11975
20155311125315-704,11976
20153824083847-50,11977
20155730085748-465,11978
20154709054733-571,11979
20155810115855-455,11980
